work_id,mp_name,state,district,constituency,work_title,work_category,work_description,recommendation_date,sanction_date,start_date,expected_completion_date,actual_completion_date,status,sanctioned_amount,estimated_cost,actual_expenditure,physical_progress,financial_progress,latitude,longitude,village,ward,beneficiary_area,implementing_agency,vendor,last_update_date,completion_certificate,utilization_certificate,audit_certificate,photo_available,asset_register_entry,data_source
MPLAD-UT-2024-0330,Hon. Member of Parliament (Varanasi Parliamentary),Uttar Pradesh,Varanasi,Varanasi Parliamentary,"Development of Multipurpose Cultural Hall, Ward 25",Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-07-11,2024-08-07,2024-08-24,2024-12-06,,IN_PROGRESS,2202000.0,2202000.0,1259544.0,63.0,57.2,25.298317,82.975593,Gram Market Yard,Ward 18,Varanasi Block 4,District Urban Development Agency (DUDA),Registered Contractor V-121 Pvt Ltd,2026-07-19,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-RA-2024-0331,Hon. Member of Parliament (Jaipur Parliamentary),Rajasthan,Jaipur,Jaipur Parliamentary,"Development of Multipurpose Cultural Hall, Ward 29",Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-02-20,2024-03-20,2024-04-09,2024-10-14,,IN_PROGRESS,2345000.0,2345000.0,1113875.0,50.2,47.5,26.907818,75.751077,Gram Hanuman Chowk,Ward 29,Jaipur Block 2,Zila Parishad Engineering Wing,Registered Contractor V-120 Pvt Ltd,2026-07-17,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0332,Hon. Member of Parliament (Pune Parliamentary),Maharashtra,Pune,Pune Parliamentary,Installation of Decentralized Solid Waste Management Unit at Ambedkar Nagar,Public Sanitation & Drainage,Standard infrastructure project under MPLADS guidelines for public sanitation & drainage to improve citizen access and public amenity.,2024-05-06,2024-06-26,2024-08-07,2025-01-07,,IN_PROGRESS,651000.0,651000.0,199857.0,25.3,30.7,18.536094,73.836093,Gram Railway Crossing,Ward 14,Pune Block 4,District Urban Development Agency (DUDA),Registered Contractor V-102 Pvt Ltd,2026-08-03,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-RA-2024-0333,Hon. Member of Parliament (Jaipur Parliamentary),Rajasthan,Jaipur,Jaipur Parliamentary,Installation of Solar Dual Pump Tube Well at Ram Mandir,Drinking Water & Tube Wells,Standard infrastructure project under MPLADS guidelines for drinking water & tube wells to improve citizen access and public amenity.,2024-06-16,2024-08-15,2024-09-16,2025-03-29,,IN_PROGRESS,738000.0,738000.0,169740.0,27.9,23.0,26.917277,75.803139,Gram Shastri Colony,Ward 19,Jaipur Block 5,Zila Parishad Engineering Wing,Registered Contractor V-136 Pvt Ltd,2026-07-21,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-KA-2024-0334,Hon. Member of Parliament (Mysuru-Kodagu Parliamentary),Karnataka,Mysuru,Mysuru-Kodagu Parliamentary,Laying of Interlocking Tile Road at Railway Crossing Sector 12,Road Works,Standard infrastructure project under MPLADS guidelines for road works to improve citizen access and public amenity.,2024-04-25,2024-05-26,2024-06-15,2024-12-08,2024-12-28,COMPLETED,2164000.0,2164000.0,2200109.43,100.0,100.0,12.333805,76.565868,Gram Primary Health Center,Ward 30,Mysuru Block 1,Gram Panchayat Works Division,Registered Contractor V-114 Pvt Ltd,2024-11-18,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-RA-2024-0335,Hon. Member of Parliament (Jodhpur Parliamentary),Rajasthan,Jodhpur,Jodhpur Parliamentary,Construction of B.R. Ambedkar Community Bhavan near Primary Health Center,Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-08-06,2024-08-30,2024-10-08,2025-03-01,,IN_PROGRESS,2576000.0,2576000.0,734160.0,28.9,28.5,26.277686,72.987903,Gram Gandhi Park,Ward 7,Jodhpur Block 6,District Urban Development Agency (DUDA),Registered Contractor V-149 Pvt Ltd,2026-08-07,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0336,Hon. Member of Parliament (Pune Parliamentary),Maharashtra,Pune,Pune Parliamentary,Laying of Interlocking Tile Road at Govt Hospital Sector 21,Road Works,Standard infrastructure project under MPLADS guidelines for road works to improve citizen access and public amenity.,2024-02-01,2024-03-22,2024-04-29,2024-10-24,,IN_PROGRESS,1967000.0,1967000.0,1479184.0,72.3,75.2,18.48353,73.834868,Gram Ambedkar Nagar,Ward 12,Pune Block 2,Zila Parishad Engineering Wing,Registered Contractor V-168 Pvt Ltd,2026-07-28,False,True,False,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0337,Hon. Member of Parliament (Lucknow Parliamentary),Uttar Pradesh,Lucknow,Lucknow Parliamentary,Development of Science Laboratory & Smart Classroom at Shivaji Nagar,School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-03-09,2024-04-16,2024-05-07,2024-08-05,2024-08-30,COMPLETED,2043000.0,2043000.0,2133834.69,100.0,100.0,26.840026,80.95381,Gram Kisan Mandi,Ward 20,Lucknow Block 4,Public Works Department (PWD) Rural,Registered Contractor V-179 Pvt Ltd,2024-07-20,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0338,Hon. Member of Parliament (Varanasi Parliamentary),Uttar Pradesh,Varanasi,Varanasi Parliamentary,Erection of Senior Citizen Pavilion at Govt Hospital Panchayat,Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-08-03,2024-10-02,2024-10-23,2025-01-22,,IN_PROGRESS,2977000.0,2977000.0,1875510.0,66.4,63.0,25.334949,82.972819,Gram Kisan Mandi,Ward 1,Varanasi Block 1,District Urban Development Agency (DUDA),Registered Contractor V-172 Pvt Ltd,2026-08-08,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-KA-2024-0339,Hon. Member of Parliament (Mysuru-Kodagu Parliamentary),Karnataka,Mysuru,Mysuru-Kodagu Parliamentary,"Construction of Separate Girls Sanitation Facility at Govt High School, Shastri Colony",School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-01-17,2024-02-17,2024-03-09,2024-07-19,,IN_PROGRESS,1750000.0,1750000.0,1400000.0,80.3,80.0,12.329504,76.650167,Gram Panchayat Bhavan,Ward 21,Mysuru Block 4,Zila Parishad Engineering Wing,Registered Contractor V-179 Pvt Ltd,2026-07-26,False,True,False,True,True,SYNTHETIC_SIMULATED
MPLAD-KA-2024-0340,Hon. Member of Parliament (Mysuru-Kodagu Parliamentary),Karnataka,Mysuru,Mysuru-Kodagu Parliamentary,"Modernization of School Boundary Wall and Playground, Ward 14",School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-03-26,2024-05-21,2024-06-28,2024-12-21,2024-12-07,COMPLETED,1950000.0,1950000.0,1984420.11,100.0,100.0,12.298162,76.646315,Gram Kisan Mandi,Ward 30,Mysuru Block 3,Gram Panchayat Works Division,Registered Contractor V-167 Pvt Ltd,2024-12-02,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-KA-2024-0341,Hon. Member of Parliament (Jaipur Parliamentary),Karnataka,Bengaluru Rural,Bengaluru Rural Parliamentary,Construction of Community Welfare Center at Devanahalli,Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-04-15,2024-06-14,2024-07-16,2025-01-29,2025-01-25,COMPLETED,2800000.0,2870000.0,2800000.0,100.0,100.0,26.934756,75.747295,Gram Shivaji Nagar,Ward 28,Jaipur Block 3,Gram Panchayat Works Division,Registered Contractor V-144 Pvt Ltd,2025-01-15,False,False,False,False,False,SYNTHETIC_SIMULATED
MPLAD-RA-2024-0342,Hon. Member of Parliament (Jodhpur Parliamentary),Rajasthan,Jodhpur,Jodhpur Parliamentary,"Construction of 2 Additional Classrooms in Govt Upper Primary School, Primary Health Center",School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-08-21,2024-09-25,2024-10-21,2025-03-17,,IN_PROGRESS,1794000.0,1794000.0,782184.0,43.2,43.6,26.198778,73.05948,Gram Kisan Mandi,Ward 7,Jodhpur Block 1,Gram Panchayat Works Division,Registered Contractor V-164 Pvt Ltd,2026-08-05,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0343,Hon. Member of Parliament (Varanasi Parliamentary),Uttar Pradesh,Varanasi,Varanasi Parliamentary,Development of Science Laboratory & Smart Classroom at Navodaya Vidyalaya,School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-02-27,2024-04-08,2024-05-22,2024-10-20,,IN_PROGRESS,1975000.0,1975000.0,1190925.0,56.4,60.3,25.329521,83.024131,Gram Bus Stand,Ward 24,Varanasi Block 1,Zila Parishad Engineering Wing,Registered Contractor V-120 Pvt Ltd,2026-08-06,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0344,Hon. Member of Parliament (Lucknow Parliamentary),Uttar Pradesh,Lucknow,Lucknow Parliamentary,Covered Drain Construction from Main Chowk to Gandhi Park,Public Sanitation & Drainage,Standard infrastructure project under MPLADS guidelines for public sanitation & drainage to improve citizen access and public amenity.,2024-03-29,2024-04-20,2024-05-26,2024-12-10,,IN_PROGRESS,577000.0,577000.0,171369.0,30.2,29.7,26.859144,80.887233,Gram Ram Mandir,Ward 19,Lucknow Block 3,Gram Panchayat Works Division,Registered Contractor V-101 Pvt Ltd,2026-08-09,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0345,Hon. Member of Parliament (Nagpur Parliamentary),Maharashtra,Nagpur,Nagpur Parliamentary,Installation of Solar Dual Pump Tube Well at Ram Mandir,Drinking Water & Tube Wells,Standard infrastructure project under MPLADS guidelines for drinking water & tube wells to improve citizen access and public amenity.,2024-03-20,2024-05-13,2024-06-07,2024-12-12,,IN_PROGRESS,815000.0,815000.0,221680.0,32.1,27.2,21.182442,79.108148,Gram Bus Stand,Ward 18,Nagpur Block 3,Public Works Department (PWD) Rural,Registered Contractor V-137 Pvt Ltd,2026-08-02,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-KA-2024-0346,Hon. Member of Parliament (Mysuru-Kodagu Parliamentary),Karnataka,Mysuru,Mysuru-Kodagu Parliamentary,Installation of Solar Dual Pump Tube Well at Railway Crossing,Drinking Water & Tube Wells,Standard infrastructure project under MPLADS guidelines for drinking water & tube wells to improve citizen access and public amenity.,2024-03-12,2024-04-11,2024-04-28,2024-09-04,,IN_PROGRESS,726000.0,726000.0,323070.0,45.3,44.5,12.318039,76.684541,Gram Hanuman Chowk,Ward 13,Mysuru Block 1,District Urban Development Agency (DUDA),Registered Contractor V-174 Pvt Ltd,2026-08-06,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-RA-2024-0347,Hon. Member of Parliament (Jodhpur Parliamentary),Rajasthan,Jodhpur,Jodhpur Parliamentary,"Construction of 2 Additional Classrooms in Govt Upper Primary School, Shivaji Nagar",School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-08-25,2024-10-21,2024-11-25,2025-06-10,,IN_PROGRESS,1566000.0,1566000.0,779868.0,51.8,49.8,26.243117,72.988296,Gram Main Chauraha,Ward 25,Jodhpur Block 4,Public Works Department (PWD) Rural,Registered Contractor V-177 Pvt Ltd,2026-07-31,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0348,Hon. Member of Parliament (Pune Parliamentary),Maharashtra,Pune,Pune Parliamentary,"Modernization of School Boundary Wall and Playground, Ward 26",School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-03-29,2024-05-17,2024-06-16,2024-10-13,,IN_PROGRESS,2195000.0,2195000.0,1130425.0,34.3,51.5,18.462869,73.825719,Gram Kisan Mandi,Ward 28,Pune Block 3,Gram Panchayat Works Division,Registered Contractor V-159 Pvt Ltd,2026-06-14,False,False,False,False,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0349,Hon. Member of Parliament (Lucknow Parliamentary),Uttar Pradesh,Lucknow,Lucknow Parliamentary,Development of Approach Road connecting Gandhi Park Main Gate,Road Works,Standard infrastructure project under MPLADS guidelines for road works to improve citizen access and public amenity.,2024-02-07,2024-03-20,2024-04-19,2024-09-15,,IN_PROGRESS,1352000.0,1352000.0,538096.0,41.9,39.8,26.792355,80.935576,Gram Navodaya Vidyalaya,Ward 23,Lucknow Block 1,Gram Panchayat Works Division,Registered Contractor V-161 Pvt Ltd,2026-07-23,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-KA-2024-0350,Hon. Member of Parliament (Bengaluru Rural Parliamentary),Karnataka,Bengaluru Rural,Bengaluru Rural Parliamentary,Construction of B.R. Ambedkar Community Bhavan near Primary Health Center,Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-04-21,2024-06-17,2024-07-15,2024-11-12,,IN_PROGRESS,2198000.0,2198000.0,1417710.0,57.9,64.5,13.202966,77.580939,Gram Kisan Mandi,Ward 14,Bengaluru Rural Block 5,Zila Parishad Engineering Wing,Registered Contractor V-160 Pvt Ltd,2026-07-29,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-KA-2024-0351,Hon. Member of Parliament (Bengaluru Rural Parliamentary),Karnataka,Bengaluru Rural,Bengaluru Rural Parliamentary,Installation of Solar Dual Pump Tube Well at Govt Hospital,Drinking Water & Tube Wells,Standard infrastructure project under MPLADS guidelines for drinking water & tube wells to improve citizen access and public amenity.,2024-08-11,2024-10-01,2024-10-19,2025-04-02,,IN_PROGRESS,548000.0,548000.0,213172.0,44.5,38.9,13.262138,77.628689,Gram Ambedkar Nagar,Ward 4,Bengaluru Rural Block 6,Gram Panchayat Works Division,Registered Contractor V-174 Pvt Ltd,2026-07-27,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0352,Hon. Member of Parliament (Lucknow Parliamentary),Uttar Pradesh,Lucknow,Lucknow Parliamentary,"Construction of Separate Girls Sanitation Facility at Govt High School, Gandhi Park",School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-03-05,2024-04-02,2024-05-15,2024-10-26,,IN_PROGRESS,2100000.0,2100000.0,1241100.0,49.1,59.1,26.822795,80.94827,Gram Ambedkar Nagar,Ward 19,Lucknow Block 4,Gram Panchayat Works Division,Registered Contractor V-112 Pvt Ltd,2026-06-21,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0353,Hon. Member of Parliament (Pune Parliamentary),Maharashtra,Pune,Pune Parliamentary,"Development of Multipurpose Cultural Hall, Ward 33",Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-07-31,2024-09-08,2024-10-22,2025-05-20,,IN_PROGRESS,2067000.0,2067000.0,1422096.0,51.5,68.8,18.504501,73.856002,Gram Navodaya Vidyalaya,Ward 10,Pune Block 1,District Urban Development Agency (DUDA),Registered Contractor V-173 Pvt Ltd,2026-06-25,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-KA-2024-0354,Hon. Member of Parliament (Bengaluru Rural Parliamentary),Karnataka,Bengaluru Rural,Bengaluru Rural Parliamentary,Development of Approach Road connecting Shivaji Nagar Main Gate,Road Works,Standard infrastructure project under MPLADS guidelines for road works to improve citizen access and public amenity.,2024-02-07,2024-03-16,2024-04-27,2024-07-29,2024-08-08,COMPLETED,1250000.0,1250000.0,1254200.32,100.0,100.0,13.170352,77.625588,Gram Market Yard,Ward 14,Bengaluru Rural Block 5,Zila Parishad Engineering Wing,Registered Contractor V-146 Pvt Ltd,2024-07-09,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0355,Hon. Member of Parliament (Pune Parliamentary),Maharashtra,Pune,Pune Parliamentary,"Construction of 2 Additional Classrooms in Govt Upper Primary School, Panchayat Bhavan",School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-05-31,2024-07-14,2024-08-24,2025-03-20,,IN_PROGRESS,1982000.0,1982000.0,931540.0,50.0,47.0,18.56885,73.876437,Gram Shastri Colony,Ward 1,Pune Block 2,Public Works Department (PWD) Rural,Registered Contractor V-125 Pvt Ltd,2026-07-14,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0356,Hon. Member of Parliament (Lucknow Parliamentary),Uttar Pradesh,Lucknow,Lucknow Parliamentary,Construction of Community RO Water Filtration Plant at Market Yard,Drinking Water & Tube Wells,Standard infrastructure project under MPLADS guidelines for drinking water & tube wells to improve citizen access and public amenity.,2024-06-22,2024-08-07,2024-09-18,2025-02-13,,IN_PROGRESS,775000.0,775000.0,529325.0,50.9,68.3,26.87657,80.972763,Gram Market Yard,Ward 12,Lucknow Block 2,Gram Panchayat Works Division,Registered Contractor V-118 Pvt Ltd,2026-06-19,False,False,False,False,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0357,Hon. Member of Parliament (Nagpur Parliamentary),Maharashtra,Nagpur,Nagpur Parliamentary,Installation of Decentralized Solid Waste Management Unit at Ram Mandir,Public Sanitation & Drainage,Standard infrastructure project under MPLADS guidelines for public sanitation & drainage to improve citizen access and public amenity.,2024-05-16,2024-06-20,2024-07-27,2024-12-28,2025-01-18,COMPLETED,591000.0,591000.0,590165.02,100.0,100.0,21.149447,79.086009,Gram Shivaji Nagar,Ward 12,Nagpur Block 1,Gram Panchayat Works Division,Registered Contractor V-174 Pvt Ltd,2024-12-09,True,True,True,True,True,SYNTHETIC_SIMULATED
